Prediction,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,Orbital Period,koi_period_err1,koi_time0bk,koi_time0bk_err1,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_depth,koi_depth_err1,Planet Radius,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,Stellar Radius,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,tda_entropy_dim0,tda_entropy_dim1,tda_total_dim0,tda_total_dim1
2,0,1,0,0,1.360834768,3.99e-07,169.709729,0.000237,1.008,0.083,-0.056,1.4886,0.0224,1570.5,12.4,7.24,2.18,-0.55,1660.0,1792.47,1588.71,-423.69,169.8,6215.0,172.0,-172.0,4.543,0.038,-0.212,0.872,0.262,-0.066,281.50342,44.409458,13.591,4.840699784436777,2.933800658858985,36.96836119890213,1.3069958686828613
1,0,0,0,0,7.256962446,5.839e-06,134.023923,0.000661,0.676,0.073,-0.481,4.9402,0.0238,463.2,3.1,3.53,0.21,-0.17,1163.0,432.1,75.83,-61.01,168.3,5858.0,70.0,-79.0,4.112,0.024,-0.02,1.549,0.091,-0.074,294.83517,48.982361,12.702,4.697027063538104,2.5795729296540237,25.77710898220539,0.458410382270813
1,0,0,0,0,29.66631669,5.989e-05,189.36948,0.00158,0.019,0.311,-0.019,8.412,0.052,668.0,7.6,2.83,0.41,-0.4,644.0,40.68,16.48,-13.18,95.3,5956.0,107.0,-119.0,4.322,0.137,-0.112,1.098,0.158,-0.158,284.7883,44.591679,13.965,4.797810224338695,3.068320347794494,24.99338561296463,0.7892877459526062
1,0,0,0,0,16.2254975,0.0001335,144.02673,0.00707,0.273,0.165,-0.273,6.471,0.203,120.4,6.5,1.21,0.18,-0.17,788.0,90.93,36.83,-29.46,20.3,5956.0,107.0,-119.0,4.322,0.137,-0.112,1.098,0.158,-0.158,284.7883,44.591679,13.965,4.797942894130114,3.000521129347871,21.227508395910263,0.6036649346351624
1,0,0,0,0,1.260258822,6.75e-07,170.408984,0.000422,0.791,0.002,-0.54,1.8594,0.0181,1130.7,10.1,3.57,0.94,-0.3,1569.0,1435.82,1145.82,-379.55,128.2,5550.0,166.0,-183.0,4.5,0.046,-0.184,0.954,0.252,-0.079,288.32791,47.381592,15.342,4.820285440070263,3.4729077993329636,23.2286274433136,1.05307275056839
0,0,0,0,0,3.29534567,2.569e-05,132.48799,0.0072,0.729,0.009,-0.534,1.902,0.221,141.9,17.0,1.23,0.32,-0.1,1139.0,397.37,317.12,-105.04,10.4,5550.0,166.0,-183.0,4.5,0.046,-0.184,0.954,0.252,-0.079,288.32791,47.381592,15.342,4.797799047240703,2.729650510248329,22.923216357827187,0.3799334764480591
2,0,1,1,0,0.542122617,2.229e-06,131.98408,0.00356,0.108,0.369,-0.108,1.283,0.107,88.3,6.7,0.94,0.14,-0.05,2238.0,5914.13,2276.79,-890.37,16.3,5875.0,70.0,-88.0,4.476,0.03,-0.12,0.998,0.149,-0.05,291.40289,37.676689,14.661,4.780547152419791,2.3154913849722454,41.671120047569275,0.9596343040466309
1,0,0,0,0,5.25449393,5.613e-05,132.55624,0.00796,0.837,0.108,-0.597,3.078,0.197,169.0,14.6,1.41,0.38,-0.11,975.0,213.25,170.17,-56.37,12.6,5550.0,166.0,-183.0,4.5,0.046,-0.184,0.954,0.252,-0.079,288.32791,47.381592,15.342,4.7995451688523865,2.650048769888393,21.603804007172585,0.45963895320892334
1,0,0,0,0,5.924993927,7.626e-06,169.71629,0.00101,0.848,0.064,-0.583,2.8874,0.0794,1608.1,25.3,3.15,0.21,-0.14,758.0,77.91,18.22,-12.03,68.5,5016.0,100.0,-100.0,4.641,0.018,-0.053,0.679,0.046,-0.029,290.9343,47.357601,15.644,4.75408193209365,3.3002231662069956,16.926735758781433,0.6112852096557617
1,0,0,0,0,11.34934848,2.442e-05,134.31805,0.0018,0.398,0.043,-0.398,3.1101,0.0569,1249.8,30.9,2.39,0.17,-0.1,610.0,32.75,7.66,-5.06,41.7,5016.0,100.0,-100.0,4.641,0.018,-0.053,0.679,0.046,-0.029,290.9343,47.357601,15.644,4.7291422377671335,3.1499586238726276,16.374241888523102,0.6342175602912903
2,0,1,0,0,26.94927489,2.285e-05,177.968689,0.000688,0.438,0.025,-0.041,10.6977,0.064,19964.0,56.6,7.37,0.36,-0.46,395.0,5.78,1.4,-1.36,415.7,4723.0,145.0,-162.0,4.741,0.045,-0.024,0.512,0.025,-0.032,291.56332,40.26778,13.771,4.837028021009653,2.6188165031901134,43.133259892463684,0.9425339698791504
1,0,0,0,0,23.6421965,3.16e-05,172.58844,0.00107,0.022,0.361,-0.022,5.018,0.0408,1102.2,12.7,2.9,0.4,-0.14,595.0,29.65,11.49,-5.07,97.2,5750.0,102.0,-125.0,4.538,0.026,-0.11,0.882,0.121,-0.043,295.55942,40.236271,13.595,4.844765095684351,3.111391578318927,22.378069937229156,0.7943311333656311
1,0,0,0,0,67.0930642,0.0001785,146.57047,0.00209,0.822,0.044,-0.568,7.334,0.134,1254.2,18.1,3.51,0.48,-0.17,420.0,7.38,2.86,-1.26,73.7,5750.0,102.0,-125.0,4.538,0.026,-0.11,0.882,0.121,-0.043,295.55942,40.236271,13.595,4.834575487790587,3.4235115494765314,24.536261796951294,0.9900636076927185
1,0,0,0,0,17.97979816,6.128e-05,182.24179,0.00261,0.069,0.356,-0.069,5.5828,0.0814,459.1,11.9,2.89,0.5,-0.34,828.0,111.12,53.46,-31.83,43.9,6141.0,110.0,-135.0,4.272,0.08,-0.12,1.352,0.236,-0.158,296.88577,40.22823,13.5,4.809481870842109,3.0720983879328174,21.68644917011261,0.6743776202201843
1,0,0,0,0,30.99664113,4.695e-05,191.78502,0.00114,0.791,0.063,-0.55,2.9182,0.0469,655.3,12.7,2.43,0.26,-0.11,500.0,14.72,4.83,-2.35,59.9,5324.0,106.0,-106.0,4.544,0.024,-0.09,0.853,0.092,-0.039,297.25262,40.288601,13.332,4.80426915415973,2.743577834623617,23.02957972884178,0.7320083975791931
1,0,0,0,0,2.462344253,4.096e-06,171.84315,0.00131,0.051,0.381,-0.051,1.8113,0.0424,180.1,5.0,1.33,0.22,-0.07,1326.0,730.86,321.03,-135.2,42.1,5736.0,103.0,-125.0,4.467,0.03,-0.12,1.008,0.159,-0.057,290.82419,44.647179,13.648,4.815624904805165,3.133472952779932,23.30083519220352,0.5515932440757751
1,0,0,0,0,4.822969318,5.506e-06,134.43535,0.000888,0.891,0.043,-0.631,0.8752,0.034,332.1,12.5,2.22,0.35,-0.12,1060.0,297.73,130.79,-55.07,36.0,5736.0,103.0,-125.0,4.467,0.03,-0.12,1.008,0.159,-0.057,290.82419,44.647179,13.648,4.826335075333171,3.2382771446405947,22.41755199432373,0.769268810749054
0,0,0,0,0,6.0799457,0.0001125,136.444,0.015,0.097,0.354,-0.097,2.706,0.655,55.1,7.8,0.86,0.14,-0.08,1101.0,348.11,144.15,-77.43,7.3,6008.0,77.0,-83.0,4.35,0.076,-0.123,1.168,0.186,-0.109,289.50067,51.68573,14.02,4.77845780943064,2.988106910484342,22.903318285942078,0.7061695456504822
1,0,0,0,0,28.7796446,0.0001692,193.30374,0.00439,0.886,0.048,-0.598,8.349,0.126,253.2,7.4,1.95,0.32,-0.12,619.0,34.65,15.86,-6.79,36.5,6000.0,106.0,-142.0,4.45,0.032,-0.128,1.044,0.173,-0.062,284.75485,44.956032,13.949,4.797610038792408,2.9342786960517007,27.966719329357147,0.46656572818756104
1,0,0,0,0,15.66057688,3.826e-05,146.3487,0.002,0.244,0.19,-0.244,7.012,0.0696,384.1,6.3,2.05,0.34,-0.12,758.0,78.01,35.69,-15.29,67.5,6000.0,106.0,-142.0,4.45,0.032,-0.128,1.044,0.173,-0.062,284.75485,44.956032,13.949,4.757122933957153,3.0594187453951336,22.08355288207531,0.6610962152481079
1,0,0,0,0,17.42115972,2.09e-05,184.245906,0.000957,0.651,0.154,-0.419,4.9974,0.0502,928.1,9.2,3.11,0.47,-0.15,674.0,48.91,20.99,-8.39,114.3,5679.0,103.0,-125.0,4.487,0.024,-0.128,0.972,0.149,-0.047,283.89966,45.016891,13.939,4.74771650652757,3.3939931111020294,23.181720957159996,0.5670189261436462
1,0,0,0,0,3.13295351,1.017e-05,135.67494,0.0025,0.135,0.312,-0.135,2.2207,0.0838,435.2,19.8,1.39,0.09,-0.06,937.0,181.84,42.51,-28.09,23.9,5016.0,100.0,-100.0,4.641,0.018,-0.053,0.679,0.046,-0.029,290.9343,47.357601,15.644,4.72485598657157,2.8725866920789738,15.845311552286148,0.38705962896347046
1,0,0,0,0,18.64349986,6.489e-05,141.62687,0.00288,0.774,0.152,-0.537,1.8491,0.0853,813.4,53.3,2.14,0.14,-0.09,517.0,16.91,3.95,-2.62,16.1,5016.0,100.0,-100.0,4.641,0.018,-0.053,0.679,0.046,-0.029,290.9343,47.357601,15.644,4.742003785769702,3.206592309578789,16.906648635864258,0.7703334093093872
2,1,0,0,0,93.803766,0.001154,170.55916,0.00908,0.63,0.325,-0.411,2.946,0.286,460.1,58.1,2.05,0.25,-0.16,375.0,4.69,1.68,-1.0,8.6,5559.0,110.0,-110.0,4.47,0.068,-0.102,0.914,0.11,-0.07,288.2341,40.520901,14.985,4.814077791694141,2.878243487137954,24.468466892838478,0.39257925748825073
1,0,0,0,0,24.5434566,5.953e-05,187.92215,0.00188,0.042,0.303,-0.042,7.2518,0.0619,1151.3,19.7,3.08,0.91,-0.28,616.0,34.07,29.56,-9.23,64.5,5955.0,161.0,-179.0,4.52,0.048,-0.192,0.91,0.269,-0.084,291.1973,47.3078,15.344,4.843984765937678,3.1909683163876776,23.765593111515045,0.5637375116348267
1,0,0,0,0,51.07926451,6.456e-05,185.18087,0.000981,0.017,0.267,-0.017,6.3729,0.0312,736.8,6.0,2.75,0.39,-0.28,503.0,15.17,6.0,-3.96,126.8,5833.0,105.0,-117.0,4.407,0.085,-0.114,1.022,0.143,-0.107,295.64871,48.49556,12.772,4.813594846202348,3.614626656054028,24.229002058506012,1.2968334555625916
0,0,0,0,0,70.2780911,0.0003567,151.32941,0.0042,0.07,0.373,-0.07,2.466,0.121,781.6,55.7,2.54,0.75,-0.23,434.0,8.38,7.27,-2.27,14.9,5955.0,161.0,-179.0,4.52,0.048,-0.192,0.91,0.269,-0.084,291.1973,47.3078,15.344,4.847209452533708,3.350938529587255,22.23869663476944,0.9830661416053772
0,0,0,0,0,9.9664004,1.22e-05,141.15324,0.00101,0.966,0.012,-0.008,5.0127,0.0702,1619.0,19.4,16.89,2.15,-4.29,1578.0,1466.1,534.35,-713.6,125.9,6638.0,120.0,-133.0,3.664,0.195,-0.065,3.079,0.391,-0.782,291.17792,39.19949,12.598,4.776703923483368,2.5718721141327143,28.797412544488907,0.5242223739624023
0,0,0,0,0,14.85185526,2.754e-05,177.9987,0.00145,0.815,0.052,-0.549,3.5263,0.0573,1341.0,26.2,2.73,0.08,-0.12,457.0,10.3,1.54,-1.59,58.3,4129.0,82.0,-82.0,4.636,0.028,-0.018,0.652,0.02,-0.028,299.29947,40.235069,13.583,4.663687996881977,1.8055247099504697,21.017929270863533,0.7522276639938354
2,0,0,1,1,4.350413063,9.218e-06,171.43565,0.00157,0.549,0.392,-0.323,1.7694,0.0583,192.5,6.4,1.26,0.37,-0.12,1088.0,331.98,278.44,-92.9,37.8,5978.0,143.0,-179.0,4.534,0.048,-0.204,0.876,0.257,-0.086,290.2316,40.356571,13.211,4.824303487409345,2.9054781159544567,30.457846641540527,0.8089221715927124
2,0,1,0,0,1.376384817,2.179e-06,169.72919,0.00131,0.558,0.418,-0.323,1.745,0.0503,365.9,9.7,1.47,0.24,-0.12,1343.0,770.31,423.88,-205.56,47.8,5278.0,185.0,-185.0,4.591,0.045,-0.091,0.746,0.121,-0.06,299.6813,40.428425,13.992,4.842977049777362,3.2995139889616207,35.54853069782257,1.2497363090515137
2,0,1,1,0,45.977861823,7.327e-06,240.597609,0.000113,0.367,0.01,-0.012,7.4493,0.0106,23886.0,22.5,17.09,2.65,-2.65,541.0,20.32,8.27,-6.57,1283.6,5761.0,77.0,-77.0,4.306,0.156,-0.117,1.096,0.17,-0.17,289.96674,40.532661,13.725,4.8235237187915,2.682916324334407,54.724971890449524,1.2139042615890503
1,0,0,0,0,29.90721859,5.371e-05,175.29337,0.00135,0.022,0.359,-0.022,4.8475,0.0455,588.0,8.6,2.16,0.26,-0.19,564.0,23.92,8.46,-5.62,79.8,5739.0,103.0,-115.0,4.476,0.068,-0.102,0.896,0.11,-0.08,285.65594,45.079559,13.437,4.777690450354476,2.9721516464950946,23.639568462967873,0.5035167336463928
2,0,0,1,0,7.03380109,2.474e-05,174.15772,0.00261,0.861,0.003,-0.597,6.4185,0.0689,138.5,3.4,2.61,0.53,-0.79,1320.0,718.45,446.21,-415.44,46.7,6122.0,181.0,-217.0,4.019,0.234,-0.126,1.934,0.389,-0.584,284.88037,45.134621,13.357,4.836330240861569,3.1399386489073517,46.02483958005905,2.1316373348236084
0,0,0,0,0,56.391062,0.004836,167.579,0.113,0.92,0.026,-0.671,5.7,0.335,2042.0,201.0,3.58,0.29,-0.32,310.0,2.18,0.74,-0.64,11.4,4406.0,154.0,-170.0,4.643,0.044,-0.032,0.628,0.051,-0.056,282.37042,48.259289,16.324,4.808337090403161,2.538642840501965,62.34172213077545,1.2526781558990479
1,0,0,0,0,3.032147946,3.343e-06,171.734281,0.000878,0.836,0.024,-0.571,3.8627,0.0447,488.6,5.4,3.62,0.58,-0.77,1507.0,1218.88,542.51,-522.77,103.1,5827.0,104.0,-115.0,4.151,0.168,-0.098,1.447,0.232,-0.309,289.00089,45.15427,13.684,4.742359226722971,3.3919905349482993,20.73239493370056,0.8716330528259277
1,0,0,0,0,15.96532718,1.368e-05,142.178033,0.000688,0.674,0.026,-0.46,4.5837,0.0231,482.2,3.8,3.33,0.21,-0.17,872.0,136.42,26.02,-19.76,144.2,5880.0,78.0,-78.0,4.154,0.033,-0.027,1.433,0.09,-0.072,288.98456,40.064529,12.287,4.779049886891701,2.39395137742285,21.926343500614166,0.5279656052589417
2,0,1,0,0,12.718711489,1.817e-06,172.995345,0.000115,1.588,2.586,-0.132,2.48998,0.00805,8378.9,18.5,120.02,30.61,-45.87,1042.0,279.33,225.15,-186.8,550.2,6120.0,213.0,-213.0,4.036,0.378,-0.162,1.596,0.407,-0.61,293.91364,45.189793,13.816,4.82838079632905,3.448088388410663,48.64007490873337,1.3486876487731934
0,0,0,0,0,22.34213536,9.353e-05,171.55939,0.00268,0.973,47.19,-0.028,6.461,0.143,2264.4,50.9,5.19,0.54,-0.55,526.0,18.14,6.77,-5.27,51.9,5237.0,157.0,-157.0,4.568,0.084,-0.056,0.707,0.074,-0.074,296.69336,47.392151,15.637,4.829114253011583,2.896408180432226,63.75283443927765,1.888289213180542
1,0,0,0,0,18.79418506,4.465e-05,177.79426,0.00184,0.356,0.069,-0.355,3.2906,0.0672,1529.0,39.1,2.33,0.11,-0.11,412.0,6.79,1.25,-1.1,40.2,4126.0,82.0,-82.0,4.668,0.022,-0.022,0.602,0.028,-0.028,292.19397,47.457088,15.962,4.799642679890133,2.676150565401823,21.984986752271652,0.6580080986022949
1,0,0,0,0,6.73893544,2.687e-05,135.28218,0.00317,0.043,0.42,-0.043,2.813,0.114,601.3,27.7,1.44,0.06,-0.07,579.0,26.64,4.93,-4.29,24.2,4126.0,82.0,-82.0,4.668,0.022,-0.022,0.602,0.028,-0.028,292.19397,47.457088,15.962,4.788281568306951,2.833574812764489,19.932099044322968,0.7148294448852539
2,0,1,0,0,14.49839316,1.349e-05,182.679596,0.000744,0.91,0.005,-0.007,3.7343,0.0549,3271.1,35.4,5.16,0.79,-0.42,607.0,32.22,15.94,-8.16,125.6,5268.0,158.0,-158.0,4.602,0.039,-0.084,0.735,0.112,-0.06,294.121,47.408791,15.684,4.826350285267087,3.48699989046217,38.297553688287735,1.4565564393997192
1,0,0,0,0,10.3392408,1.722e-05,170.38549,0.00123,0.15,0.266,-0.15,3.075,0.0456,1184.6,25.6,2.98,0.23,-0.15,777.0,86.46,20.29,-15.32,51.4,5730.0,90.0,-136.0,4.545,0.021,-0.052,0.87,0.067,-0.042,298.34833,47.49123,15.282,4.777964002417706,3.252571336067542,24.478149220347404,0.9078025817871094
1,0,0,0,0,8.50339249,2.792e-05,170.86894,0.00246,0.825,0.105,-0.569,2.9569,0.0795,188.9,7.4,1.95,0.31,-0.37,1021.0,257.22,112.57,-103.6,28.5,5877.0,105.0,-129.0,4.233,0.162,-0.108,1.265,0.199,-0.243,295.21744,40.592251,13.716,4.786097000456317,2.986932932512539,18.705147311091423,0.6595519185066223
1,0,0,0,0,23.7832097,0.0001287,179.75013,0.00388,0.01,0.438,-0.01,7.939,0.121,256.5,7.2,2.01,0.32,-0.38,725.0,65.26,28.57,-26.28,38.3,5877.0,105.0,-129.0,4.233,0.162,-0.108,1.265,0.199,-0.243,295.21744,40.592251,13.716,4.781628514906475,3.096835030117488,21.081054970622063,0.861177384853363
2,0,1,0,0,3.041547148,1.76e-07,170.4878722,4.58e-05,1.233,0.042,-0.042,3.22798,0.00244,20691.0,14.9,60.05,10.15,-7.05,1544.0,1344.31,612.49,-385.93,1670.6,6431.0,102.0,-141.0,4.293,0.076,-0.114,1.295,0.219,-0.152,297.44904,40.510899,13.705,4.836792606535186,3.520224255526395,46.92643129825592,2.2265199422836304
1,0,0,0,0,5.16949729,1.017e-05,170.31339,0.00154,0.235,0.184,-0.235,4.5122,0.0464,210.6,3.5,2.06,0.31,-0.43,1309.0,694.32,294.94,-296.47,66.2,6011.0,108.0,-132.0,4.123,0.195,-0.105,1.409,0.214,-0.294,291.19507,40.702702,13.55,4.769235701485489,3.390070821432046,17.390027314424515,0.8374993205070496
0,0,0,0,0,10.47490332,6.533e-05,171.99906,0.00577,0.972,0.08,-0.097,33.7939,0.0,1170.2,60.9,15.45,2.05,-6.16,1567.0,1427.2,610.93,-970.15,150.5,6526.0,177.0,-196.0,3.616,0.357,-0.084,3.232,0.429,-1.288,282.72067,40.899181,13.22,4.81383650061129,2.614739240074171,72.7537112236023,2.109121322631836
2,0,1,0,0,5.41460536,1.762e-05,174.65563,0.0027,1.29,0.078,-0.073,33.787,0.235,4080.1,17.6,116.93,21.97,-65.95,1737.0,2150.63,1335.97,-1796.64,294.4,6033.0,213.0,-213.0,3.676,0.584,-0.11,2.943,0.553,-1.66,298.83603,45.11652,13.633,4.814551005679454,3.1866993955720764,79.99846804141998,2.9012115001678467
1,0,0,0,0,30.86436512,5.401e-05,172.93477,0.00136,0.851,0.053,-0.572,2.9557,0.0493,551.3,11.6,2.23,0.28,-0.1,527.0,18.22,6.76,-2.87,51.8,5677.0,113.0,-113.0,4.563,0.018,-0.108,0.828,0.104,-0.037,294.97351,45.213692,13.58,4.772124924361519,2.7742498234399946,20.538822203874588,0.614413857460022
1,0,0,0,0,9.36059705,2.31e-05,171.97292,0.00194,0.802,0.083,-0.557,3.2069,0.0609,236.5,6.2,1.42,0.17,-0.07,784.0,89.47,33.18,-14.13,42.0,5677.0,113.0,-113.0,4.563,0.018,-0.108,0.828,0.104,-0.037,294.97351,45.213692,13.58,4.800171135247477,3.21503677349714,19.94367942214012,0.8754791617393494
1,0,0,0,0,14.6672293,5.802e-05,145.42058,0.0028,0.596,0.324,-0.37,3.742,0.0894,198.1,6.9,1.21,0.15,-0.05,675.0,49.12,18.23,-7.75,30.5,5677.0,113.0,-113.0,4.563,0.018,-0.108,0.828,0.104,-0.037,294.97351,45.213692,13.58,4.784014009583494,2.9620265969189337,19.267205238342285,0.764866292476654
1,0,0,0,0,68.1609897,0.0004525,187.03346,0.00431,0.459,0.471,-0.255,5.662,0.124,295.6,12.5,1.45,0.18,-0.07,405.0,6.34,2.35,-1.0,25.0,5677.0,113.0,-113.0,4.563,0.018,-0.108,0.828,0.104,-0.037,294.97351,45.213692,13.58,4.791470291219982,3.002944931190068,23.47705864906311,0.7785793542861938
1,0,0,0,0,13.28689997,2.775e-05,172.11932,0.00165,0.017,0.372,-0.017,3.2825,0.0504,1039.6,26.9,2.78,0.22,-0.13,715.0,61.8,14.5,-10.95,41.3,5730.0,90.0,-136.0,4.545,0.021,-0.052,0.87,0.067,-0.042,298.34833,47.49123,15.282,4.788008485235829,3.456080650663937,25.20669774711132,1.1741936206817627
1,0,0,0,0,1.287076693,1.2e-06,169.815491,0.000744,0.003,0.417,-0.003,1.4942,0.0279,729.4,13.7,1.39,0.08,-0.12,871.0,135.97,28.56,-32.19,65.2,3736.0,75.0,-84.0,4.724,0.046,-0.021,0.525,0.03,-0.045,282.9838,47.57859,15.488,4.771365484542864,3.182471782932451,18.590677469968796,0.5194043517112732
0,0,0,0,0,61.858947,0.003099,191.9736,0.0525,0.621,0.038,-0.476,21.32,1.7,70.8,9.6,2.47,0.69,-1.5,699.0,56.48,47.84,-48.59,9.1,5529.0,168.0,-140.0,3.685,0.712,-0.178,2.817,0.789,-1.709,292.13428,46.202419,12.045,4.8179367904999495,3.1300995310738817,68.07412660121918,2.684889793395996
1,0,0,0,0,17.6717714,5.356e-05,186.3704,0.00252,0.86,0.003,-0.599,3.4202,0.0632,918.6,29.1,2.44,0.27,-0.17,513.0,16.38,6.02,-3.84,36.2,4869.0,131.0,-146.0,4.636,0.027,-0.063,0.687,0.075,-0.048,287.60818,47.509682,15.556,4.832043526553996,3.4824739679753374,24.82390797138214,0.694706916809082
2,0,1,0,0,23.355341391,2.817e-06,169.8339432,9.05e-05,0.842,0.009,-0.001,4.60672,0.0069,38524.0,52.6,21.55,5.8,-1.93,601.0,30.96,24.58,-8.24,1144.3,5754.0,156.0,-173.0,4.534,0.035,-0.196,0.905,0.244,-0.081,296.95724,47.55381,15.278,4.815592314214314,3.1552116886776735,32.91540166735649,1.0710264444351196
1,0,0,0,0,23.44970494,7.193e-05,182.92295,0.0024,0.193,0.232,-0.193,8.6567,0.0766,315.6,5.0,2.71,0.49,-0.41,802.0,97.94,49.0,-33.09,67.9,6188.0,110.0,-135.0,4.196,0.115,-0.126,1.524,0.278,-0.228,289.77325,40.80072,13.31,4.795477817640173,2.6230510760083425,22.382660806179047,0.406069278717041
1,0,0,0,0,1.73513619,2.82e-07,135.060047,0.000136,0.045,0.192,-0.045,2.2741,0.00554,952.6,2.3,3.27,0.54,-0.33,1554.0,1372.87,628.45,-350.48,473.2,5751.0,103.0,-114.0,4.391,0.08,-0.12,1.071,0.177,-0.109,299.70474,44.435749,12.566,4.805707758523181,2.974678641827362,23.32442793250084,0.42550426721572876
1,0,0,0,0,11.95474513,9.054e-06,178.721694,0.000604,0.601,0.016,-0.447,2.1433,0.0248,903.4,10.9,5.15,1.37,-2.23,906.0,159.04,119.05,-111.34,96.3,5059.0,111.0,-91.0,3.976,0.378,-0.135,1.657,0.441,-0.716,290.39618,41.040081,13.594,4.763561487825628,2.713749865159294,33.24055998027325,0.6989036202430725
2,0,1,1,1,42.55930625,4.551e-05,204.130006,0.000832,0.927,0.006,-0.01,3.0148,0.0695,2303.5,55.3,5.45,0.79,-0.32,527.0,18.24,6.84,-2.95,60.9,6032.0,72.0,-84.0,4.489,0.04,-0.12,0.924,0.134,-0.054,293.45612,41.048222,13.909,4.804564345499452,2.5589845985640163,44.77277094125748,1.0724996328353882
1,0,0,0,0,16.080657264,8.077e-06,182.7601,0.000393,0.051,0.303,-0.051,2.8701,0.0199,3076.0,18.3,4.43,0.38,-0.23,614.0,33.64,9.19,-5.86,195.9,5303.0,106.0,-106.0,4.547,0.03,-0.07,0.817,0.069,-0.044,293.59189,41.095161,13.653,4.817748577997777,2.9205883235299255,24.600276321172714,0.6663345098495483
1,0,0,0,0,18.16407304,1.762e-05,180.812425,0.000765,0.021,0.354,-0.021,2.9355,0.026,943.2,10.2,1.98,0.12,-0.08,508.0,15.72,3.46,-2.37,99.7,4926.0,98.0,-98.0,4.653,0.017,-0.049,0.662,0.041,-0.027,283.21274,45.349861,13.725,4.751673428829575,3.6153203429645235,21.58742819726467,1.2379061579704285
2,0,0,1,0,7.334073405,,137.1334748,,0.559,,,2.7308,,326.9,,1.42,0.32,-0.1,870.0,135.81,87.91,-31.66,2.6,5985.0,143.0,-161.0,4.603,0.028,-0.161,0.758,0.17,-0.057,291.11057,51.058929,13.265,4.824782169221649,3.0533236915663684,34.56885087490082,0.8726837635040283
1,0,0,0,0,5.71489692,6.756e-06,170.921904,0.000937,0.011,0.462,-0.011,2.3572,0.0331,425.9,6.7,1.33,0.08,-0.06,747.0,73.38,16.15,-11.08,73.0,4926.0,98.0,-98.0,4.653,0.017,-0.049,0.662,0.041,-0.027,283.21274,45.349861,13.725,4.727470054004942,3.4308439148922587,21.33177064359188,0.9631380438804626
1,0,0,0,0,122.3858681,0.0005022,150.41158,0.00317,0.101,0.353,-0.101,7.123,0.102,711.1,15.6,1.72,0.1,-0.07,269.0,1.24,0.27,-0.19,46.3,4926.0,98.0,-98.0,4.653,0.017,-0.049,0.662,0.041,-0.027,283.21274,45.349861,13.725,4.744625211174818,3.6653787345636477,22.101204618811607,1.5691245198249817
2,0,1,1,1,1.274840187,5.098e-06,169.86973,0.00334,1.198,0.076,-0.113,14.833,0.646,229.2,5.1,66.76,19.62,-45.77,2498.0,9187.9,8503.77,-8392.45,79.3,5365.0,191.0,-175.0,3.669,0.816,-0.204,2.872,0.844,-1.969,300.72702,45.305538,13.759,4.773554156063029,3.2086651410239138,77.35137069225311,3.862279176712036
1,0,0,0,0,179.609803,0.0001823,295.330361,0.000447,0.711,0.011,-0.4,13.755,0.119,1273.0,7.7,5.47,0.34,-0.28,389.0,5.41,1.03,-0.78,184.6,5880.0,78.0,-78.0,4.154,0.033,-0.027,1.433,0.09,-0.072,288.98456,40.064529,12.287,4.79153370833695,2.6655400181473268,43.80002337694168,1.1965736150741577
2,0,0,1,0,1.368617188,2.146e-06,169.95175,0.00127,0.464,0.068,-0.464,1.6235,0.0449,126.9,3.6,1.84,0.56,-0.51,2255.0,6108.26,5489.2,-3335.9,44.4,6561.0,181.0,-227.0,4.14,0.209,-0.171,1.584,0.483,-0.439,294.91202,45.566685,13.361,4.834319746360966,3.464305103686628,39.871991991996765,1.526255488395691
2,0,1,1,0,1.125963085,1.531e-06,169.634,0.00114,0.596,0.362,-0.362,1.5034,0.0475,146.0,4.3,1.41,0.24,-0.15,1988.0,3689.22,1627.89,-894.83,43.1,6225.0,80.0,-87.0,4.348,0.095,-0.126,1.116,0.19,-0.117,296.43567,41.134602,13.858,4.7900885741770995,2.422358550480362,44.12595200538635,0.44161665439605713
1,0,0,0,0,8.59481851,2.572e-05,171.62781,0.00238,0.617,0.293,-0.388,3.254,0.0844,336.5,10.4,1.75,0.23,-0.13,854.0,125.48,48.91,-26.97,37.5,5675.0,113.0,-113.0,4.459,0.081,-0.099,0.915,0.122,-0.071,284.40991,41.237461,13.984,4.707398917779073,2.929700199431177,19.805506005883217,0.6768689751625061
1,0,0,0,0,10.22215697,3.434e-05,135.89017,0.00277,0.911,0.051,-0.634,1.1939,0.0952,238.2,21.0,1.72,0.23,-0.13,806.0,99.68,38.85,-21.43,13.6,5675.0,113.0,-113.0,4.459,0.081,-0.099,0.915,0.122,-0.071,284.40991,41.237461,13.984,4.748782903340775,2.4591373947048725,18.975927352905273,0.5667703747749329
